,Unnamed: 0,CCV,bloque,OrdenPres,sujnum,TipoNumCCV,FFD,FPRT,TFT,transicion,dur_totCCV,dur_CCV_sin_inico,tiempo_onset_vocal_l,tiempo_onset_vocal_r,OrdenDeCCV,repeticion_ccv,Frecuencia,SegConsVoceada,RPD,RBRC,RBRT,SFD,RRT,NormTransition,TotalRepetition
7966,7966,BCA,1,2,26,5,371,745,1073,,,,,,4,2,12.49,0,745,0,745,0,328,,2
7970,7970,DTA,1,2,26,5,746,746,746,,,,,,3,2,1.44,0,746,0,746,746,0,,2
7984,7984,BGA,1,2,26,5,584,778,778,,,,,,5,2,1.11,1,778,0,778,0,0,,2
7987,7987,GCA,1,2,26,5,282,632,890,,,,,,2,1,0.0,0,632,0,632,0,258,,1
7994,7994,GTA,1,2,26,5,359,778,778,,,,,,3,2,47.64,0,778,0,778,0,0,,2
7999,7999,BDA,1,2,26,5,137,137,137,,,,,,2,1,23.66,1,137,0,137,137,0,,1
8000,8000,BTA,1,2,26,5,165,165,165,,,,,,3,3,10150.0,0,165,0,165,165,0,,3
8002,8002,DPA,1,2,26,5,371,1038,1038,,,,,,5,2,3.51,0,1038,0,1038,0,0,,2
8005,8005,BDA,1,2,26,5,195,195,195,,,,,,2,2,23.66,1,195,0,195,195,0,,2
8008,8008,BGA,1,2,26,5,806,980,980,,,,,,5,3,1.11,1,980,0,980,0,0,,3
8011,8011,GBA,1,2,26,5,250,250,250,,,,,,2,3,7.04,1,250,0,250,250,0,,3
8012,8012,GPA,1,2,26,5,156,294,294,,,,,,3,1,7.98,0,294,0,294,0,0,,1
8018,8018,GTA,1,2,26,5,303,1408,1408,,,,,,3,3,47.64,0,1408,0,1408,0,0,,3
8020,8020,GPA,1,2,26,5,538,538,538,,,,,,5,2,7.98,0,538,0,538,538,0,,2
8025,8025,GCA,1,2,26,5,264,1049,1049,,,,,,4,2,0.0,0,1049,0,1049,0,0,,2
8026,8026,DGA,1,2,26,5,479,886,886,,,,,,5,2,0.0,1,886,0,886,0,0,,2
8029,8029,DCA,1,2,26,5,189,189,189,,,,,,2,2,0.19,0,189,0,189,189,0,,2
8031,8031,GPA,1,2,26,5,245,765,765,,,,,,4,3,7.98,0,765,0,765,0,0,,3
8035,8035,DCA,1,2,26,5,223,308,308,,,,,,2,3,0.19,0,308,0,308,0,0,,3
8037,8037,DGA,1,2,26,5,430,583,583,,,,,,4,3,0.0,1,583,0,583,0,0,,3
8043,8043,BDA,1,2,26,5,389,613,930,,,,,,4,3,23.66,1,613,0,613,0,317,,3
8044,8044,DBA,1,2,26,5,470,996,1167,,,,,,5,3,0.05,1,996,0,996,0,171,,3
8056,8056,BPA,1,2,26,5,329,447,447,,,,,,5,3,0.39,0,447,0,447,0,0,,3
8059,8059,DPA,1,2,26,5,403,719,719,,,,,,2,3,3.51,0,719,0,719,0,0,,3
8060,8060,GCA,1,2,26,5,237,237,394,,,,,,3,3,0.0,0,237,0,237,0,157,,3
8070,8070,BDA,2,3,26,5,184,422,422,,,,,,2,1,23.66,1,422,0,422,0,0,,4
8071,8071,DPA,2,3,26,5,233,436,436,,,,,,4,1,3.51,0,436,0,436,0,0,,4
8077,8077,DPA,2,3,26,5,444,540,540,,,,,,4,2,3.51,0,540,0,540,0,0,,5
8087,8087,GPA,2,3,26,5,631,790,790,,,,,,4,1,7.98,0,790,0,790,0,0,,4
8088,8088,GBA,2,3,26,5,500,584,584,,,,,,5,1,7.04,1,584,0,584,0,0,,4
8091,8091,DGA,2,3,26,5,289,289,289,,,,,,2,1,0.0,1,289,0,289,289,0,,4
8092,8092,BDA,2,3,26,5,294,859,859,,,,,,3,2,23.66,1,859,0,859,0,0,,5
8098,8098,DCA,2,3,26,5,487,487,487,,,,,,3,1,0.19,0,487,0,487,487,0,,4
8103,8103,DBA,2,3,26,5,194,682,682,,,,,,3,1,0.05,1,682,0,682,0,0,,4
8107,8107,DBA,2,3,26,5,180,558,558,,,,,,3,2,0.05,1,558,0,558,0,0,,5
8108,8108,DTA,2,3,26,5,438,553,553,,,,,,4,1,1.44,0,553,0,553,0,0,,4
8109,8109,BDA,2,3,26,5,432,628,628,,,,,,5,3,23.66,1,628,0,628,0,0,,6
8113,8113,DCA,2,3,26,5,305,305,305,,,,,,3,2,0.19,0,305,0,305,305,0,,5
8114,8114,GCA,2,3,26,5,233,538,538,,,,,,4,1,0.0,0,538,0,538,0,0,,4
8115,8115,DPA,2,3,26,5,503,503,503,,,,,,5,3,3.51,0,503,0,503,503,0,,6
8123,8123,GCA,2,3,26,5,303,303,303,,,,,,2,2,0.0,0,303,0,303,303,0,,5
8130,8130,BTA,2,3,26,5,454,454,634,,,,,,3,2,10150.0,0,454,0,454,0,180,,5
8131,8131,GPA,2,3,26,5,479,627,865,,,,,,4,2,7.98,0,627,0,627,0,238,,5
8140,8140,BPA,2,3,26,5,325,325,325,,,,,,2,2,0.39,0,325,0,325,325,0,,5
8141,8141,BGA,2,3,26,5,670,670,670,,,,,,3,1,1.11,1,670,0,670,670,0,,4
8142,8142,DTA,2,3,26,5,457,549,549,,,,,,4,2,1.44,0,549,0,549,0,0,,5
8143,8143,GTA,2,3,26,5,346,346,346,,,,,,5,2,47.64,0,346,0,346,346,0,,5
8158,8158,GTA,2,3,26,5,552,552,552,,,,,,3,3,47.64,0,552,0,552,552,0,,6
8159,8159,GBA,2,3,26,5,378,533,533,,,,,,4,2,7.04,1,533,0,533,0,0,,5
8164,8164,GPA,2,3,26,5,223,223,223,,,,,,3,3,7.98,0,223,0,223,223,0,,6
8166,8166,BCA,2,3,26,5,337,337,337,,,,,,5,1,12.49,0,337,0,337,337,0,,4
8182,8182,DGA,2,3,26,5,326,491,491,,,,,,4,2,0.0,1,491,0,491,0,0,,5
8186,8186,BGA,2,3,26,5,208,208,208,,,,,,2,2,1.11,1,208,0,208,208,0,,5
8187,8187,GDA,2,3,26,5,310,406,406,,,,,,3,1,8.06,1,406,0,406,0,0,,4
8188,8188,BCA,2,3,26,5,458,458,458,,,,,,4,2,12.49,0,458,0,458,458,0,,5
8194,8194,BTA,2,3,26,5,788,788,788,,,,,,5,3,10150.0,0,788,0,788,788,0,,6
8203,8203,BGA,2,3,26,5,245,629,629,,,,,,4,3,1.11,1,629,0,629,0,0,,6
8209,8209,DCA,2,3,26,5,290,437,437,,,,,,4,3,0.19,0,437,0,437,0,0,,6
8210,8210,DBA,2,3,26,5,251,251,251,,,,,,5,3,0.05,1,251,0,251,251,0,,6
8215,8215,GBA,2,3,26,5,309,530,530,,,,,,4,3,7.04,1,530,0,530,0,0,,6
8216,8216,DGA,2,3,26,5,221,526,526,,,,,,5,3,0.0,1,526,0,526,0,0,,6
8221,8221,DTA,2,3,26,5,183,183,183,,,,,,4,3,1.44,0,183,0,183,183,0,,6
8225,8225,BCA,2,3,26,5,450,450,450,,,,,,3,3,12.49,0,450,0,450,450,0,,6
8226,8226,BPA,2,3,26,5,287,560,560,,,,,,4,3,0.39,0,560,0,560,0,0,,6
8243,8243,GDA,1,2,27,5,247,1392,1392,0.23889674355852694,0.492469737574575,0.392997373362492,5.2345764174532095,1.20057641745356,3,1,8.06,1,1392,0,1392,0,0,0.4850993377483437,1
8245,8245,GBA,1,2,27,5,368,1429,1429,0.2527576467684069,0.4533330696878529,0.38239785914317,1.87237654123214,1.87037654123173,5,1,7.04,1,1429,0,1429,0,0,0.5575539568345318,1
8257,8257,BGA,1,2,27,5,119,119,1650,,,,,,5,1,1.11,1,5707,1,1650,0,1531,,1
8262,8262,BTA,1,2,27,5,283,1510,1510,0.204669260759577,0.477282005623767,0.3615264401122029,1.1688700970615,1.1688700970615,4,2,10150.0,0,1510,0,1510,0,0,0.4288224956063275,2
8266,8266,DBA,1,2,27,5,337,447,447,0.263075222072988,0.4476064030234671,0.4069149118395151,0.21480769827259694,0.21380769827330304,2,1,0.05,1,447,0,447,0,0,0.5877378435517946,1
8267,8267,DPA,1,2,27,5,269,847,847,0.27064573206070003,0.505331541679769,0.387988636870235,0.900431734303538,0.898431734303131,3,1,3.51,0,847,0,847,0,0,0.5355805243445688,1
8283,8283,DTA,1,2,27,5,233,637,637,0.203322666764144,0.5006547385912811,0.38368954857104703,1.45790706236699,1.45590706236749,2,1,1.44,0,637,0,637,0,0,0.4061135371179024,1
8284,8284,GTA,1,2,27,5,169,424,424,0.25032736929564003,0.425228588017485,0.4044590682942649,1.15261769697824,1.15161769697803,3,1,47.64,0,424,0,424,0,0,0.5886889460154237,1
8285,8285,DCA,1,2,27,5,246,1573,1573,0.266724358550813,0.463488229612889,0.453650036059785,1.60245684932882,1.60345684932812,4,1,0.19,0,1573,0,1573,0,0,0.5754716981132065,1
8290,8290,GDA,1,2,27,5,188,479,479,0.20117842691693,0.352062247104627,0.32451996246719,1.22326999808628,1.22426999808557,3,3,8.06,1,479,0,479,0,0,0.5714285714285722,3
8292,8292,DBA,1,2,27,5,278,1403,1403,0.229918202190776,0.419121722743604,0.392776928742578,1.2479699318695,1.24996993186899,5,2,0.05,1,1403,0,1403,0,0,0.548571428571426,2
8300,8300,DTA,1,2,27,5,213,1072,1072,0.20377965504471304,0.40981101898494704,0.377161239999882,2.1999108275389,2.2009108275391,3,2,1.44,0,1072,0,1072,0,0,0.4972527472527481,2
8312,8312,BGA,1,2,27,5,784,1011,1011,,,,,,5,2,1.11,1,1011,0,1011,0,0,,2
8315,8315,GCA,1,2,27,5,316,749,749,,,,,,2,1,0.0,0,749,0,749,0,0,,1
8321,8321,DTA,1,2,27,5,65,742,742,0.18981492028251504,0.354894751803002,0.3129526447717381,1.83436275463667,1.83436275463667,2,3,1.44,0,742,0,742,0,0,0.5348484848484858,3
8328,8328,BTA,1,2,27,5,197,1141,1141,0.226722742804166,0.5178401107834799,0.379659977595142,2.05700775187273,2.05700775187273,3,3,10150.0,0,1141,0,1141,0,0,0.4378238341968911,3
8332,8332,BDA,1,2,27,5,446,446,446,0.184516202405614,0.41240473924123294,0.396967128681401,0.112661526761675,0.10266152676145697,2,2,23.66,1,446,0,446,446,0,0.4474153297682709,2
8335,8335,BGA,1,2,27,5,255,1409,1409,0.19039719690459805,0.451366327797,0.39182125849479,1.10256873225864,1.1125687322588602,5,3,1.11,1,1409,0,1409,0,0,0.4218241042345283,3
8337,8337,GBA,1,2,27,5,263,263,263,0.252542138929428,0.4502772604741721,0.38687306389189,0.100836923039969,0.098836923039562,2,3,7.04,1,263,0,263,263,0,0.5608591885441522,3
8343,8343,GTA,1,2,27,5,179,979,979,0.189559936877416,0.422667426821264,0.369727264269915,1.34381181091417,1.34381181091417,3,3,47.64,0,979,0,979,0,0,0.4484848484848501,3
8350,8350,GCA,1,2,27,5,316,1452,1452,0.208402709792219,0.525797641372323,0.418003136307382,1.1582324616533002,1.1582324616533002,4,2,0.0,0,1452,0,1452,0,0,0.3963553530751706,2
8351,8351,DGA,1,2,27,5,259,1316,1316,,,,,,5,2,0.0,1,1316,0,1316,0,0,,2
8354,8354,DCA,1,2,27,5,473,473,473,0.256901325600399,0.4395629749877921,0.406448874806452,1.16533665081928,0.32033665081902096,2,2,0.19,0,473,0,473,473,0,0.5844471445929538,2
8356,8356,GPA,1,2,27,5,279,1234,1234,0.3151180501127561,0.580030851563478,0.4571882218585061,1.0311273531483,1.03212735314851,4,3,7.98,0,1234,0,1234,0,0,0.5432780847145505,3
8359,8359,DCA,1,2,27,5,210,248,248,0.204740527680406,0.43861720737687104,0.412630909632819,0.298350549931194,0.28935054993118,2,3,0.19,0,248,0,248,0,0,0.4667863554757617,3
8361,8361,DGA,1,2,27,5,358,1003,1406,0.19607842843238896,0.452004088032897,0.41814315460883,1.4840429521223102,1.50104295212214,4,3,0.0,1,1003,0,1003,0,403,0.4337979094076652,3
8367,8367,BDA,1,2,27,5,190,1308,1308,0.22890559358068696,0.4646441899548279,0.39973066341702096,1.14969287532039,1.1596928753206102,4,3,23.66,1,1308,0,1308,0,0,0.4926470588235287,3
8384,8384,GCA,1,2,27,5,224,938,938,0.297951229885644,0.5283000798812679,0.491577799447183,1.22003132964663,1.22403132964653,3,3,0.0,0,938,0,938,0,0,0.5639810426540284,3
8394,8394,GTA,2,3,27,5,262,262,1056,,,,,,3,1,47.64,0,4882,1,1056,0,794,,4
8395,8395,DPA,2,3,27,5,620,1126,1126,,,,,,4,1,3.51,0,1126,0,1126,0,0,,4
8400,8400,BPA,2,3,27,5,349,1312,1312,,,,,,3,1,0.39,0,1312,0,1312,0,0,,4
8401,8401,DPA,2,3,27,5,673,1143,1143,,,,,,4,2,3.51,0,1143,0,1143,0,0,,5
8412,8412,GBA,2,3,27,5,594,1171,1171,,,,,,5,1,7.04,1,1171,0,1171,0,0,,4
8415,8415,DGA,2,3,27,5,275,721,721,,,,,,2,1,0.0,1,721,0,721,0,0,,4
8416,8416,BDA,2,3,27,5,242,1087,1087,,,,,,3,2,23.66,1,1087,0,1087,0,0,,5
8422,8422,DCA,2,3,27,5,375,1327,1327,,,,,,3,1,0.19,0,1327,0,1327,0,0,,4
8427,8427,BTA,2,3,27,5,213,666,666,,,,,,2,1,10150.0,0,666,0,666,0,0,,4
8428,8428,DBA,2,3,27,5,560,1354,1354,,,,,,3,1,0.05,1,1354,0,1354,0,0,,4
8434,8434,DBA,2,3,27,5,551,1003,1003,,,,,,3,2,0.05,1,1003,0,1003,0,0,,5
8435,8435,DTA,2,3,27,5,271,271,271,,,,,,4,1,1.44,0,271,0,271,271,0,,4
8436,8436,BDA,2,3,27,5,621,621,621,,,,,,5,3,23.66,1,621,0,621,621,0,,6
8440,8440,DCA,2,3,27,5,423,1019,1019,,,,,,3,2,0.19,0,1019,0,1019,0,0,,5
8441,8441,GCA,2,3,27,5,240,1159,1159,,,,,,4,1,0.0,0,1159,0,1159,0,0,,4
8442,8442,DPA,2,3,27,5,326,1407,1407,,,,,,5,3,3.51,0,1407,0,1407,0,0,,6
8451,8451,GCA,2,3,27,5,326,927,927,,,,,,2,2,0.0,0,927,0,927,0,0,,5
8458,8458,BTA,2,3,27,5,302,1240,1240,,,,,,3,2,10150.0,0,1240,0,1240,0,0,,5
8459,8459,GPA,2,3,27,5,673,1539,1539,,,,,,4,2,7.98,0,1539,0,1539,0,0,,5
8469,8469,BPA,2,3,27,5,489,1009,1009,,,,,,2,2,0.39,0,1009,0,1009,0,0,,5
8470,8470,BGA,2,3,27,5,372,649,649,,,,,,3,1,1.11,1,649,0,649,0,0,,4
8471,8471,DTA,2,3,27,5,213,777,777,,,,,,4,2,1.44,0,777,0,777,0,0,,5
8472,8472,GTA,2,3,27,5,510,670,670,,,,,,5,2,47.64,0,670,0,670,0,0,,5
8488,8488,GTA,2,3,27,5,209,770,770,,,,,,3,3,47.64,0,770,0,770,0,0,,6
8489,8489,GBA,2,3,27,5,536,536,536,,,,,,4,2,7.04,1,536,0,536,536,0,,5
8493,8493,GPA,2,3,27,5,526,526,526,,,,,,3,3,7.98,0,526,0,526,526,0,,6
8504,8504,GCA,2,3,27,5,225,716,716,,,,,,2,3,0.0,0,716,0,716,0,0,,6
8512,8512,DGA,2,3,27,5,517,517,517,,,,,,4,2,0.0,1,517,0,517,517,0,,5
8516,8516,BGA,2,3,27,5,289,1103,1103,,,,,,2,2,1.11,1,1103,0,1103,0,0,,5
8517,8517,GDA,2,3,27,5,291,798,798,,,,,,3,1,8.06,1,798,0,798,0,0,,4
8518,8518,BCA,2,3,27,5,497,1233,1233,,,,,,4,2,12.49,0,1233,0,1233,0,0,,5
8522,8522,GDA,2,3,27,5,408,913,913,,,,,,2,2,8.06,1,913,0,913,0,0,,5
8525,8525,BTA,2,3,27,5,192,709,709,,,,,,5,3,10150.0,0,709,0,709,0,0,,6
8536,8536,BGA,2,3,27,5,337,954,954,,,,,,4,3,1.11,1,954,0,954,0,0,,6
8543,8543,DBA,2,3,27,5,404,404,404,,,,,,5,3,0.05,1,404,0,404,404,0,,6
8547,8547,GBA,2,3,27,5,208,594,594,,,,,,4,3,7.04,1,594,0,594,0,0,,6
8548,8548,DGA,2,3,27,5,549,756,756,,,,,,5,3,0.0,1,756,0,756,0,0,,6
8553,8553,DTA,2,3,27,5,266,1006,1006,,,,,,4,3,1.44,0,1006,0,1006,0,0,,6
8558,8558,BCA,2,3,27,5,617,830,830,,,,,,3,3,12.49,0,830,0,830,0,0,,6
8559,8559,BPA,2,3,27,5,498,953,953,,,,,,4,3,0.39,0,953,0,953,0,0,,6
8569,8569,BCA,1,2,28,5,173,1058,1058,,,,,,2,1,12.49,0,1058,0,1058,0,0,,1
8571,8571,GPA,1,2,28,5,189,1592,1592,,,,,,4,1,7.98,0,1592,0,1592,0,0,,1
8575,8575,GBA,1,2,28,5,28,1221,1221,0.206900574748379,0.434376897261791,0.378365139456981,1.05387622417164,1.05087622417285,2,1,7.04,1,1221,0,1221,0,0,0.4763157894736833,1
8576,8576,DGA,1,2,28,5,40,1576,1576,,,,,,3,1,0.0,1,1576,0,1576,0,0,,1
8596,8596,BGA,1,2,28,5,165,1314,1314,0.122228969625518,0.3795888556703579,0.28587997895746103,1.10694094612825,1.10894094612865,5,2,1.11,1,1314,0,1314,0,0,0.322003577817532,2
8600,8600,BTA,1,2,28,5,101,787,787,0.22546732885311704,0.495288886333076,0.35421779806159004,0.571476944405965,0.582476944404568,3,2,10150.0,0,787,0,787,0,0,0.4552238805970156,2
8607,8607,DBA,1,2,28,5,538,1185,1185,0.18318231767017495,0.537189415707378,0.40198341933177295,0.832248983037777,0.8332489830379809,4,1,0.05,1,1185,0,1185,0,0,0.3410013531799731,1
8618,8618,GTA,1,2,28,5,69,269,1567,,,,,,3,2,47.64,0,2283,1,1567,0,1298,,2
8624,8624,GPA,1,2,28,5,51,555,555,,,,,,3,2,7.98,0,555,0,555,0,0,,2
8625,8625,BTA,1,2,28,5,827,867,867,0.198952408944108,0.43794955195683705,0.371208328509134,0.90401968448495,0.5940196844854589,4,3,10150.0,0,867,0,867,0,0,0.4542815674891161,3
8636,8636,BPA,1,2,28,5,266,556,773,0.240256877202186,0.4108481914981621,0.398790690225933,1.64878540395858,0.785785403959207,3,1,0.39,0,556,0,556,0,217,0.5847826086956519,1
8641,8641,BPA,1,2,28,5,236,1111,1111,,,,,,2,2,0.39,0,1111,0,1111,0,0,,2
8642,8642,DTA,1,2,28,5,135,503,503,0.211714736544824,0.4817346601290821,0.36369055194268896,0.5508518282758421,0.5678518282756679,3,1,1.44,0,503,0,503,0,0,0.43948412698412537,1
8644,8644,GBA,1,2,28,5,211,808,808,0.23158304422058604,0.467976418736555,0.37520576303988107,0.912013986383313,0.91401398638372,5,3,7.04,1,808,0,808,0,0,0.4948604992657858,3
8646,8646,BDA,1,2,28,5,402,402,402,0.0768711793511683,0.29727106420416805,0.21932476346347304,0.54120551630332,0.263205516303072,2,2,23.66,1,402,0,402,402,0,0.25858951175406897,2
8647,8647,GPA,1,2,28,5,145,891,891,0.13331505230132698,0.299421306983222,0.2574915727916761,0.844355992558385,0.8453559925585892,3,3,7.98,0,891,0,891,0,0,0.4452423698384205,3
8664,8664,DCA,1,2,28,5,197,197,1337,0.172183676047359,0.4085810662641939,0.33357035590692896,3.17924051296736,1.60524051296684,2,1,0.19,0,1369,1,1337,0,1140,0.4214186369958287,1
8666,8666,DPA,1,2,28,5,227,1000,1000,0.212530346012251,0.451200788058095,0.35345955941075,0.7603695650497378,0.762369565050146,4,2,3.51,0,1000,0,1000,0,0,0.4710327455919389,2
8672,8672,DCA,1,2,28,5,492,869,869,0.20655098566917696,0.487887673046157,0.406869829529368,0.977042831870684,0.443042831871034,4,2,0.19,0,869,0,869,0,0,0.4233576642335787,2
8673,8673,GCA,1,2,28,5,178,1486,1486,,,,,,5,2,0.0,0,1486,0,1486,0,0,,2
8688,8688,GTA,1,2,28,5,392,392,1211,0.19542891471985,0.409315004718796,0.347429181724177,1.7198209792282302,1.69282097922818,2,3,47.64,0,1709,1,1211,0,819,0.4774535809018579,3
8695,8695,GDA,1,2,28,5,215,1177,1327,0.205758488470348,0.43504653644947,0.367461631477458,1.1585073314172298,1.21450733141772,3,1,8.06,1,1177,0,1177,0,150,0.4729574223245115,1
8696,8696,DBA,1,2,28,5,600,600,1506,0.14384770535427696,0.376804608715628,0.292787364880387,1.7582346972208798,1.65523469722172,4,2,0.05,1,1656,1,1506,0,906,0.3817567567567569,2
8697,8697,DTA,1,2,28,5,221,850,850,0.25587069713459903,0.46718679526566,0.365347711829004,0.739615086557222,0.8576150865576141,5,2,1.44,0,850,0,850,0,0,0.5476839237057232,2
8703,8703,DGA,1,2,28,5,56,1193,1193,,,,,,5,3,0.0,1,1193,0,1193,0,0,,3
8707,8707,BPA,1,2,28,5,285,867,867,0.187608344646272,0.33562401915615403,0.317959597095304,1.60844024007081,0.713440240070371,3,3,0.39,0,867,0,867,0,0,0.5589836660617082,3
8712,8712,GDA,1,2,28,5,414,805,805,,,,,,2,2,8.06,1,805,0,805,0,0,,2
8714,8714,DCA,1,2,28,5,214,953,953,0.156935031455449,0.34196760129375003,0.32003781523884,0.865523562031062,0.956523562031411,4,3,0.19,0,953,0,953,0,0,0.4589178356713444,3
8720,8720,DBA,1,2,28,5,242,1413,1413,,,,,,5,3,0.05,1,1413,0,1413,0,0,,3
8730,8730,DPA,1,2,28,5,35,455,1201,0.163178338757499,0.4133199837989339,0.341013414529144,1.5296089871824097,1.5316089871828202,3,3,3.51,0,1403,1,1201,0,746,0.3947990543735231,3
8731,8731,BCA,1,2,28,5,332,847,1002,,,,,,4,3,12.49,0,847,0,847,0,155,,3
8735,8735,DTA,1,2,28,5,589,1540,1540,0.133988190274843,0.3739042168402679,0.324097088518206,1.6307117843268202,1.64471178432603,2,3,1.44,0,1540,0,1540,0,0,0.3583489681050664,3
8742,8742,BGA,1,2,28,5,499,810,810,0.146332729422305,0.376111395457329,0.364824022388942,0.75588299594058,0.7568829959407841,3,3,1.11,1,810,0,810,0,0,0.389067524115756,3
8743,8743,BDA,1,2,28,5,171,696,696,,,,,,4,3,23.66,1,696,0,696,0,0,,3
8744,8744,GDA,1,2,28,5,256,995,995,0.0870740208132732,0.392639334593182,0.333783746450878,0.8989006078499999,0.909900607850422,5,3,8.06,1,995,0,995,0,0,0.22176591375770224,3
8749,8749,GDA,2,3,28,5,295,948,948,,,,,,4,1,8.06,1,948,0,948,0,0,,4
8750,8750,BPA,2,3,28,5,672,974,974,,,,,,5,1,0.39,0,974,0,974,0,0,,4
8759,8759,BGA,2,3,28,5,91,799,799,,,,,,2,1,1.11,1,799,0,799,0,0,,4
8760,8760,DBA,2,3,28,5,166,628,628,,,,,,3,1,0.05,1,628,0,628,0,0,,4
8773,8773,BGA,2,3,28,5,169,169,169,,,,,,4,2,1.11,1,169,0,169,169,0,,5
8776,8776,GCA,2,3,28,5,278,278,278,,,,,,2,1,0.0,0,278,0,278,278,0,,4
8785,8785,BTA,2,3,28,5,180,430,430,,,,,,2,1,10150.0,0,430,0,430,0,0,,4
8787,8787,DTA,2,3,28,5,270,370,370,,,,,,4,1,1.44,0,370,0,370,0,0,,4
8788,8788,BTA,2,3,28,5,195,195,195,,,,,,5,2,10150.0,0,195,0,195,195,0,,5
8790,8790,BDA,2,3,28,5,239,239,239,,,,,,2,1,23.66,1,239,0,239,239,0,,4
8791,8791,BTA,2,3,28,5,249,249,249,,,,,,3,3,10150.0,0,249,0,249,249,0,,6
8795,8795,DPA,2,3,28,5,101,101,101,,,,,,2,1,3.51,0,101,0,101,101,0,,4
8797,8797,GTA,2,3,28,5,292,292,292,,,,,,5,1,47.64,0,292,0,292,292,0,,4
8801,8801,DGA,2,3,28,5,268,268,268,,,,,,4,2,0.0,1,268,0,268,268,0,,5
8808,8808,DGA,2,3,28,5,167,167,167,,,,,,2,3,0.0,1,167,0,167,167,0,,6
8810,8810,BCA,2,3,28,5,194,194,194,,,,,,5,1,12.49,0,194,0,194,194,0,,4
8814,8814,BGA,2,3,28,5,270,270,270,,,,,,4,3,1.11,1,270,0,270,270,0,,6
8817,8817,BDA,2,3,28,5,160,385,385,,,,,,3,2,23.66,1,385,0,385,0,0,,5
8818,8818,GCA,2,3,28,5,77,234,234,,,,,,5,2,0.0,0,234,0,234,0,0,,5
8821,8821,DPA,2,3,28,5,290,290,290,,,,,,2,2,3.51,0,290,0,290,290,0,,5
8822,8822,GTA,2,3,28,5,229,229,229,,,,,,3,2,47.64,0,229,0,229,229,0,,5
8825,8825,BCA,2,3,28,5,168,168,346,,,,,,2,2,12.49,0,441,1,346,0,178,,5
8826,8826,DCA,2,3,28,5,199,367,367,,,,,,3,2,0.19,0,367,0,367,0,0,,5
8829,8829,DPA,2,3,28,5,98,98,98,,,,,,2,3,3.51,0,98,0,98,98,0,,6
8838,8838,GBA,2,3,28,5,134,134,134,,,,,,4,1,7.04,1,134,0,134,134,0,,4
8839,8839,BPA,2,3,28,5,217,217,217,,,,,,5,3,0.39,0,217,0,217,217,0,,6
8854,8854,BDA,2,3,28,5,207,207,207,,,,,,2,3,23.66,1,207,0,207,207,0,,6
8855,8855,GCA,2,3,28,5,135,135,135,,,,,,5,3,0.0,0,135,0,135,135,0,,6
8861,8861,BTA,1,2,29,5,419,1158,1158,,,,0.7495960673394421,0.763596067339565,3,1,10150.0,0,1158,0,1158,0,0,,1
8867,8867,GDA,1,2,29,5,593,898,898,0.13254077145661802,0.4120289199629649,0.365927782065011,0.7190770457207641,0.707077045721048,3,1,8.06,1,898,0,898,0,0,0.32167832167832144,1
8869,8869,GBA,1,2,29,5,664,906,906,0.152710019286974,0.41779156220020897,0.363046460946389,0.773483657207517,0.775483657207015,5,1,7.04,1,906,0,906,0,0,0.3655172413793129,1
8884,8884,BCA,1,2,29,5,623,935,935,0.145842208873532,0.497014896029537,0.3991470979696661,0.7569073444576171,0.7579073444578209,2,1,12.49,0,935,0,935,0,0,0.29343629343629324,1
8887,8887,BGA,1,2,29,5,373,1220,1220,0.114466156583886,0.37792000903886297,0.324320776987678,1.0630079476008298,1.0820079476010602,5,1,1.11,1,1220,0,1220,0,0,0.3028846153846144,1
8892,8892,BTA,1,2,29,5,287,859,859,0.17051031086363502,0.536150068384048,0.4176134886392761,0.687428150872889,0.691428150872794,4,2,10150.0,0,859,0,859,0,0,0.3180272108843551,2
8897,8897,DPA,1,2,29,5,809,1071,1071,0.17359776226490806,0.4733566889665229,0.399678568935486,0.9305258738796108,0.93552587387972,3,1,3.51,0,1071,0,1071,0,0,0.3667377398720679,1
8904,8904,GDA,1,2,29,5,617,836,836,0.206493034291252,0.535352311125467,0.471110033790412,0.7657796062982859,0.7667796062984901,4,2,8.06,1,836,0,836,0,0,0.3857142857142865,2
8914,8914,DTA,1,2,29,5,403,907,907,0.19314326597874,0.507917892494723,0.4486302443936551,0.929956286603269,0.634956286603196,2,1,1.44,0,907,0,907,0,0,0.3802647412755728,1
8915,8915,GTA,1,2,29,5,690,1290,1290,0.199255394648953,0.480413313478763,0.410735046638332,0.830330271703451,0.8373302717030581,3,1,47.64,0,1290,0,1290,0,0,0.41475826972010266,1
8916,8916,DCA,1,2,29,5,403,936,936,0.181287554329272,0.4775709453599489,0.416014350419785,0.7196526136089351,0.720652613609139,4,1,0.19,0,936,0,936,0,0,0.3796033994334269,1
8917,8917,BPA,1,2,29,5,513,779,779,0.220521428027398,0.537098202005382,0.469453592181026,1.00626481647252,0.5742648164727271,5,1,0.39,0,779,0,779,0,0,0.41057934508816,1
8921,8921,GDA,1,2,29,5,310,1318,1318,0.17110599352184105,0.482330280951332,0.443258833611698,0.9290922256416642,0.926092225641963,3,3,8.06,1,1318,0,1318,0,0,0.35474860335195485,3
8923,8923,DBA,1,2,29,5,552,933,933,0.138097356976289,0.4789620527323979,0.423049464298096,0.824322194428442,0.8393221944278599,5,2,0.05,1,933,0,933,0,0,0.2883263009845285,2
